male,http://www.ted.com/talks/jack_horner_building_a_dinosaur_from_a_chicken.html
male,http://www.ted.com/talks/tristram_stuart_the_global_food_waste_scandal.html
male,http://www.ted.com/talks/charles_fleischer_insists_all_things_are_moleeds.html
male,http://www.ted.com/talks/danny_hillis_the_internet_could_crash_we_need_a_plan_b.html
male,http://www.ted.com/talks/guy_philippe_goldstein_how_cyberattacks_threaten_real_world_peace.html
male,http://www.ted.com/talks/jim_toomey_learning_from_sherman_the_shark.html
male,http://www.ted.com/talks/wade_davis_gorgeous_photos_of_a_backyard_wilderness_worth_saving.html
male,http://www.ted.com/talks/arthur_benjamin_does_mathemagic.html
male,http://www.ted.com/talks/clifford_stoll_on_everything.html
male,http://www.ted.com/talks/graham_hill_less_stuff_more_happiness.html
male,http://www.ted.com/talks/stuart_brown_says_play_is_more_than_fun_it_s_vital.html
discard,http://www.ted.com/talks/homaro_cantu_ben_roche_cooking_as_alchemy.html
female,http://www.ted.com/talks/alisa_miller_shares_the_news_about_the_news.html
male,http://www.ted.com/talks/golan_levin_ted2009.html
male,http://www.ted.com/talks/nathan_wolfe_hunts_for_the_next_aids.html
male,http://www.ted.com/talks/evan_williams_on_listening_to_twitter_users.html
female,http://www.ted.com/talks/chimamanda_adichie_the_danger_of_a_single_story.html
female,http://www.ted.com/talks/noreena_hertz_how_to_use_experts_and_when_not_to.html
female,http://www.ted.com/talks/alanna_shaikh_how_i_m_preparing_to_get_alzheimer_s.html
male,http://www.ted.com/talks/shai_agassi_on_electric_cars.html
male,http://www.ted.com/talks/richard_dawkins_on_militant_atheism.html
male,http://www.ted.com/talks/yochai_benkler_on_the_new_open_source_economics.html
female,http://www.ted.com/talks/ngozi_okonjo_iweala_on_doing_business_in_africa.html
male,http://www.ted.com/talks/seth_berkley_hiv_and_flu_the_vaccine_strategy.html
male,http://www.ted.com/talks/stewart_brand_on_squatter_cities.html
male,http://www.ted.com/talks/george_ayittey_on_cheetahs_vs_hippos.html
male,http://www.ted.com/talks/eli_pariser_beware_online_filter_bubbles.html
male,http://www.ted.com/talks/al_gore_on_averting_climate_crisis.html
male,http://www.ted.com/talks/carl_safina_the_oil_spill_s_unseen_culprits_victims.html
male,http://www.ted.com/talks/taylor_wilson_yup_i_built_a_nuclear_fusion_reactor.html
male,http://www.ted.com/talks/sebastian_seung.html
discard,http://www.ted.com/talks/toys_from_the_future.html
male,http://www.ted.com/talks/dan_barber_s_surprising_foie_gras_parable.html
male,http://www.ted.com/talks/amit_sood_building_a_museum_of_museums_on_the_web.html
male,http://www.ted.com/talks/amory_lovins_a_50_year_plan_for_energy.html
male,http://www.ted.com/talks/sanjay_pradhan_how_open_data_is_changing_international_aid.html
male,http://www.ted.com/talks/philippe_starck_thinks_deep_on_design.html
male,http://www.ted.com/talks/colin_powell_kids_need_structure.html
male,http://www.ted.com/talks/tim_leberecht_3_ways_to_usefully_lose_control_of_your_reputation.html
male,http://www.ted.com/talks/wael_ghonim_inside_the_egyptian_revolution.html
female,http://www.ted.com/talks/patricia_kuhl_the_linguistic_genius_of_babies.html
male,http://www.ted.com/talks/fabian_oefner_psychedelic_science.html
female,http://www.ted.com/talks/joan_halifax.html
male,http://www.ted.com/talks/arthur_benjamin_the_magic_of_fibonacci_numbers.html
male,http://www.ted.com/talks/maz_jobrani_make_jokes_not_bombs.html
male,http://www.ted.com/talks/marco_tempest_the_magic_of_truth_and_lies_on_ipods.html
female,http://www.ted.com/talks/loretta_napoleoni_the_intricate_economics_of_terrorism.html
female,http://www.ted.com/talks/roz_savage_why_i_m_rowing_across_the_pacific.html
discard,http://www.ted.com/talks/eddi_reader_sings_about_what_you_ve_got.html
male,http://www.ted.com/talks/john_wilbanks_let_s_pool_our_medical_data.html
male,http://www.ted.com/talks/reed_kroloff_on_modern_and_romantic_architecture.html
discard,http://www.ted.com/talks/eddi_reader_sings_kiteflyer_s_hill.html
male,http://www.ted.com/talks/shane_koyczan_to_this_day_for_the_bullied_and_beautiful.html
male,http://www.ted.com/talks/beardyman_the_polyphonic_me.html
male,http://www.ted.com/talks/reggie_watts_disorients_you_in_the_most_entertaining_way.html
male,http://www.ted.com/talks/garth_lenz_images_of_beauty_and_devastation.html
male,http://www.ted.com/talks/ravin_agrawal_10_young_indian_artists_to_watch.html
male,http://www.ted.com/talks/al_seckel_says_our_brains_are_mis_wired.html
male,http://www.ted.com/talks/eric_berlow_how_complexity_leads_to_simplicity.html
female,http://www.ted.com/talks/jane_mcgonigal_the_game_that_can_give_you_10_extra_years_of_life.html
female,http://www.ted.com/talks/margaret_wertheim_crochets_the_coral_reef.html
male,http://www.ted.com/talks/vilayanur_ramachandran_on_your_mind.html
female,http://www.ted.com/talks/susan_savage_rumbaugh_on_apes_that_write.html
male,http://www.ted.com/talks/martin_rees_asks_is_this_our_final_century.html
male,http://www.ted.com/talks/trita_parsi_iran_and_israel_peace_is_possible.html
male,http://www.ted.com/talks/tim_berners_lee_the_year_open_data_went_worldwide.html
male,http://www.ted.com/talks/lawrence_lessig_we_the_people_and_the_republic_we_must_reclaim.html
male,http://www.ted.com/talks/david_hoffman_shares_his_sputnik_mania.html
male,http://www.ted.com/talks/steven_strogatz_on_sync.html
male,http://www.ted.com/talks/cary_fowler_one_seed_at_a_time_protecting_the_future_of_food.html
male,http://www.ted.com/talks/yossi_vardi_fights_local_warming.html
male,http://www.ted.com/talks/burt_rutan_sees_the_future_of_space.html
male,http://www.ted.com/talks/don_tapscott_four_principles_for_the_open_world_1.html
male,http://www.ted.com/talks/william_li.html
male,http://www.ted.com/talks/scott_kim_takes_apart_the_art_of_puzzles.html
female,http://www.ted.com/talks/eve_ensler_embrace_your_inner_girl.html
male,http://www.ted.com/talks/ron_eglash_on_african_fractals.html
male,http://www.ted.com/talks/bruce_feiler_agile_programming_for_your_family.html
discard,http://www.ted.com/talks/morley_sings_women_of_hope.html
male,http://www.ted.com/talks/mark_shaw_one_very_dry_demo.html
discard,http://www.ted.com/talks/the_jill_and_julia_show.html
male,http://www.ted.com/talks/marco_tempest_the_electric_rise_and_fall_of_nikola_tesla.html
male,http://www.ted.com/talks/andres_lozano_parkinson_s_depression_and_the_switch_that_might_turn_them_off.html
male,http://www.ted.com/talks/robert_full_on_engineering_and_evolution.html
male,http://www.ted.com/talks/adam_grosser_and_his_sustainable_fridge.html
female,http://www.ted.com/talks/sheryl_sandberg_why_we_have_too_few_women_leaders.html
male,http://www.ted.com/talks/thomas_goetz_it_s_time_to_redesign_medical_data.html
male,http://www.ted.com/talks/michael_pollan_gives_a_plant_s_eye_view.html
male,http://www.ted.com/talks/john_maeda_how_art_technology_and_design_inform_creative_leaders.html
male,http://www.ted.com/talks/seth_priebatsch_the_game_layer_on_top_of_the_world.html
discard,http://www.ted.com/talks/sergey_brin_and_larry_page_on_google.html
male,http://www.ted.com/talks/tim_brown_urges_designers_to_think_big.html
female,http://www.ted.com/talks/sheena_iyengar_on_the_art_of_choosing.html
male,http://www.ted.com/talks/cesar_harada_a_novel_idea_for_cleaning_up_oil_spills.html
male,http://www.ted.com/talks/peter_hirshberg_on_tv_and_the_web.html
male,http://www.ted.com/talks/rob_forbes_on_ways_of_seeing.html
male,http://www.ted.com/talks/niels_diffrient_rethinks_the_way_we_sit_at_work.html
male,http://www.ted.com/talks/hadyn_parry_re_engineering_mosquitos_to_fight_disease.html
male,http://www.ted.com/talks/bill_davenhall_your_health_depends_on_where_you_live.html
male,http://www.ted.com/talks/rives_controls_the_internet.html
male,http://www.ted.com/talks/greg_lynn_on_organic_design.html
male,http://www.ted.com/talks/jonathan_foley_the_other_inconvenient_truth.html
male,http://www.ted.com/talks/robert_neuwirth_the_power_of_the_informal_economy.html
male,http://www.ted.com/talks/paul_ewald_asks_can_we_domesticate_germs.html
male,http://www.ted.com/talks/todd_kuiken_a_prosthetic_arm_that_feels.html
female,http://www.ted.com/talks/boghuma_kabisen_titanji_ethical_riddles_in_hiv_research.html
female,http://www.ted.com/talks/dee_boersma_pay_attention_to_penguins.html
male,http://www.ted.com/talks/parag_khanna_maps_the_future_of_countries.html
female,http://www.ted.com/talks/cynthia_kenyon_experiments_that_hint_of_longer_lives.html
male,http://www.ted.com/talks/dave_meslin_the_antidote_to_apathy.html
male,http://www.ted.com/talks/david_anderson_your_brain_is_more_than_a_bag_of_chemicals.html
male,http://www.ted.com/talks/bart_knols_cheese_dogs_and_pills_to_end_malaria.html
female,http://www.ted.com/talks/susan_lim.html
discard,http://www.ted.com/talks/astonishing_performance_by_a_venezuelan_youth_orchestra_1.html
female,http://www.ted.com/talks/jenna_mccarthy_what_you_don_t_know_about_marriage.html
male,http://www.ted.com/talks/gero_miesenboeck.html
male,http://www.ted.com/talks/eric_dishman_health_care_should_be_a_team_sport.html
male,http://www.ted.com/talks/erik_brynjolfsson_the_key_to_growth_race_em_with_em_the_machines.html
male,http://www.ted.com/talks/robert_full_learning_from_the_gecko_s_tail.html
male,http://www.ted.com/talks/rob_dunbar.html
female,http://www.ted.com/talks/jehane_noujaim_inspires_a_global_day_of_film.html
male,http://www.ted.com/talks/brian_greene_on_string_theory.html
male,http://www.ted.com/talks/beau_lotto_optical_illusions_show_how_we_see.html
male,http://www.ted.com/talks/bruce_schneier.html
male,http://www.ted.com/talks/jonathan_drori_why_we_re_storing_billions_of_seeds.html
male,http://www.ted.com/talks/joachim_de_posada_says_don_t_eat_the_marshmallow_yet.html
male,http://www.ted.com/talks/jonas_gahr_store_in_defense_of_dialogue.html
male,http://www.ted.com/talks/nathan_myhrvold_on_archeology_animal_photography_bbq.html
male,http://www.ted.com/talks/danny_hillis_two_frontiers_of_cancer_treatment.html
male,http://www.ted.com/talks/david_logan_on_tribal_leadership.html
male,http://www.ted.com/talks/ben_katchor_s_comics_of_old_new_york.html
female,http://www.ted.com/talks/krista_tippett_reconnecting_with_compassion.html
female,http://www.ted.com/talks/susan_cain_the_power_of_introverts.html
male,http://www.ted.com/talks/hector_ruiz_on_connecting_the_world.html
male,http://www.ted.com/talks/rick_warren_on_a_life_of_purpose.html
male,http://www.ted.com/talks/nicholas_negroponte_takes_olpc_to_colombia.html
female,http://www.ted.com/talks/kathryn_schulz_on_being_wrong.html
male,http://www.ted.com/talks/juan_enriquez_wants_to_grow_energy.html
male,http://www.ted.com/talks/chip_conley_measuring_what_makes_life_worthwhile.html
discard,http://www.ted.com/talks/beau_lotto_amy_o_toole_science_is_for_everyone_kids_included.html
male,http://www.ted.com/talks/van_jones_the_economic_injustice_of_plastic.html
male,http://www.ted.com/talks/paul_moller_on_the_skycar.html
male,http://www.ted.com/talks/eric_giler_demos_wireless_electricity.html
female,http://www.ted.com/talks/jae_rhim_lee.html
female,http://www.ted.com/talks/amanda_bennett_a_heroic_narrative_for_letting_go.html
male,http://www.ted.com/talks/stephen_lawler_tours_microsoft_virtual_earth.html
male,http://www.ted.com/talks/jonathan_trent_energy_from_floating_algae_pods.html
male,http://www.ted.com/talks/yasheng_huang.html
male,http://www.ted.com/talks/steven_johnson_where_good_ideas_come_from.html
female,http://www.ted.com/talks/chrystia_freeland_the_rise_of_the_new_global_super_rich.html
male,http://www.ted.com/talks/peter_saul_let_s_talk_about_dying.html
female,http://www.ted.com/talks/eva_vertes_looks_to_the_future_of_medicine.html
male,http://www.ted.com/talks/rick_smolan_tells_the_story_of_a_girl.html
male,http://www.ted.com/talks/dimitar_sasselov_how_we_found_hundreds_of_potential_earth_like_planets.html
male,http://www.ted.com/talks/hans_rosling_the_truth_about_hiv.html
male,http://www.ted.com/talks/niall_ferguson_the_6_killer_apps_of_prosperity.html
female,http://www.ted.com/talks/cheryl_hayashi_the_magnificence_of_spider_silk.html
male,http://www.ted.com/talks/clay_shirky_on_institutions_versus_collaboration.html
male,http://www.ted.com/talks/peter_reinhart_on_bread.html
male,http://www.ted.com/talks/mark_applebaum_the_mad_scientist_of_music.html
female,http://www.ted.com/talks/alison_gopnik_what_do_babies_think.html
male,http://www.ted.com/talks/torsten_reil_studies_biology_to_make_animation.html
male,http://www.ted.com/talks/raghava_kk_shake_up_your_story.html
male,http://www.ted.com/talks/david_pogue_says_simplicity_sells.html
male,http://www.ted.com/talks/bill_joy_muses_on_what_s_next.html
female,http://www.ted.com/talks/penelope_boston.html
male,http://www.ted.com/talks/derek_sivers_keep_your_goals_to_yourself.html
male,http://www.ted.com/talks/william_noel_revealing_the_lost_codex_of_archimedes.html
male,http://www.ted.com/talks/benjamin_wallace_on_the_price_of_happiness.html
male,http://www.ted.com/talks/tom_chatfield_7_ways_games_reward_the_brain.html
female,http://www.ted.com/talks/ellen_gustafson_obesity_hunger_1_global_food_issue.html
male,http://www.ted.com/talks/joshua_prince_ramus_building_a_theater_that_remakes_itself.html
male,http://www.ted.com/talks/jonathan_harris_collects_stories.html
male,http://www.ted.com/talks/ed_gavagan_a_story_about_knots_and_surgeons.html
male,http://www.ted.com/talks/john_mcwhorter_txtng_is_killing_language_jk.html
male,http://www.ted.com/talks/golan_levin_on_software_as_art.html
male,http://www.ted.com/talks/rory_stewart_time_to_end_the_war_in_afghanistan.html
male,http://www.ted.com/talks/george_whitesides_a_lab_the_size_of_a_postage_stamp.html
male,http://www.ted.com/talks/nate_silver_on_race_and_politics.html
male,http://www.ted.com/talks/bryan_stevenson_we_need_to_talk_about_an_injustice.html
male,http://www.ted.com/talks/abraham_verghese_a_doctor_s_touch.html
male,http://www.ted.com/talks/michael_shermer_on_believing_strange_things.html
male,http://www.ted.com/talks/dean_ornish_on_the_world_s_killer_diet.html
female,http://www.ted.com/talks/jane_chen_a_warm_embrace_that_saves_lives.html
male,http://www.ted.com/talks/seth_godin_on_the_tribes_we_lead.html
male,http://www.ted.com/talks/jack_andraka_a_promising_test_for_pancreatic_cancer_from_a_teenager.html
female,http://www.ted.com/talks/shereen_el_feki_pop_culture_in_the_arab_world.html
female,http://www.ted.com/talks/esther_perel_the_secret_to_desire_in_a_long_term_relationship.html
male,http://www.ted.com/talks/david_byrne_how_architecture_helped_music_evolve.html
male,http://www.ted.com/talks/billy_graham_on_technology_faith_and_suffering.html
female,http://www.ted.com/talks/suheir_hammad_poems_of_war_peace_women_power.html
female,http://www.ted.com/talks/margaret_heffernan_the_dangers_of_willful_blindness.html
female,http://www.ted.com/talks/leymah_gbowee_unlock_the_intelligence_passion_greatness_of_girls.html
male,http://www.ted.com/talks/shyam_sankar_the_rise_of_human_computer_cooperation.html
male,http://www.ted.com/talks/nigel_marsh_how_to_make_work_life_balance_work.html
female,http://www.ted.com/talks/majora_carter_s_tale_of_urban_renewal.html
male,http://www.ted.com/talks/hans_rosling_reveals_new_insights_on_poverty.html
male,http://www.ted.com/talks/mitch_resnick_let_s_teach_kids_to_code.html
male,http://www.ted.com/talks/jay_bradner_open_source_cancer_research.html
male,http://www.ted.com/talks/sean_carroll_distant_time_and_the_hint_of_a_multiverse.html
male,http://www.ted.com/talks/william_kamkwamba_how_i_harnessed_the_wind.html
male,http://www.ted.com/talks/pranav_mistry_the_thrilling_potential_of_sixthsense_technology.html
male,http://www.ted.com/talks/eduardo_paes_the_4_commandments_of_cities.html
male,http://www.ted.com/talks/denis_dutton_a_darwinian_theory_of_beauty.html
male,http://www.ted.com/talks/thomas_barnett_draws_a_new_map_for_peace.html
male,http://www.ted.com/talks/dennis_hong_making_a_car_for_blind_drivers.html
female,http://www.ted.com/talks/eleanor_longden_the_voices_in_my_head.html
male,http://www.ted.com/talks/freeman_dyson_says_let_s_look_for_life_in_the_outer_solar_system.html
male,http://www.ted.com/talks/yves_behar_on_designing_objects_that_tell_stories.html
male,http://www.ted.com/talks/eric_whitacre_virtual_choir_live.html
female,http://www.ted.com/talks/kavita_ramdas_radical_women_embracing_tradition.html
female,http://www.ted.com/talks/hannah_brencher_love_letters_to_strangers.html
male,http://www.ted.com/talks/lee_cronin_print_your_own_medicine.html
male,http://www.ted.com/talks/carl_schoonover_how_to_look_inside_the_brain.html
male,http://www.ted.com/talks/stefan_wolff_the_path_to_ending_ethnic_conflicts.html
male,http://www.ted.com/talks/frans_lanting_s_lyrical_nature_photos.html
male,http://www.ted.com/talks/adam_garone_healthier_men_one_moustache_at_a_time.html
female,http://www.ted.com/talks/fields_wicker_miurin_learning_from_leadership_s_missing_manual.html
male,http://www.ted.com/talks/devdutt_pattanaik.html
male,http://www.ted.com/talks/larry_smith_why_you_will_fail_to_have_a_great_career.html
female,http://www.ted.com/talks/deborah_rhodes.html
male,http://www.ted.com/talks/damon_horowitz.html
male,http://www.ted.com/talks/mathieu_lehanneur_demos_science_inspired_design.html
male,http://www.ted.com/talks/steven_levitt_analyzes_crack_economics.html
male,http://www.ted.com/talks/ueli_gegenschatz_extreme_wingsuit_jumping.html
male,http://www.ted.com/talks/olafur_eliasson_playing_with_space_and_light.html
female,http://www.ted.com/talks/edith_widder_how_we_found_the_giant_squid.html
discard,http://www.ted.com/talks/natalie_merchant_sings_old_poems_to_life.html
discard,http://www.ted.com/talks/the_interspecies_internet_an_idea_in_progress.html
male,http://www.ted.com/talks/israel_and_iran_a_love_story.html
male,http://www.ted.com/talks/bjarke_ingels_3_warp_speed_architecture_tales.html
male,http://www.ted.com/talks/bjorn_lomborg_sets_global_priorities.html
male,http://www.ted.com/talks/stefan_sagmeister_7_rules_for_making_more_happiness.html
female,http://www.ted.com/talks/suzanne_lee_grow_your_own_clothes.html
female,http://www.ted.com/talks/leslie_t_chang_the_voices_of_china_s_workers.html
female,http://www.ted.com/talks/sharmeen_obaid_chinoy_inside_a_school_for_suicide_bombers.html
female,http://www.ted.com/talks/carolyn_porco_could_a_saturn_moon_harbor_life.html
male,http://www.ted.com/talks/andrew_blum_what_is_the_internet_really.html
female,http://www.ted.com/talks/lisa_harouni_a_primer_on_3d_printing.html
male,http://www.ted.com/talks/bobby_ghosh_why_global_jihad_is_losing.html
female,http://www.ted.com/talks/jacqueline_novogratz_on_an_escape_from_poverty.html
male,http://www.ted.com/talks/bill_gross_on_new_energy.html
female,http://www.ted.com/talks/rachel_pike_the_science_behind_a_climate_headline.html
female,http://www.ted.com/talks/maira_kalman_the_illustrated_woman.html
male,http://www.ted.com/talks/his_holiness_the_karmapa_the_technology_of_the_heart.html
male,http://www.ted.com/talks/hod_lipson_builds_self_aware_robots.html
female,http://www.ted.com/talks/laurie_garrett_on_lessons_from_the_1918_flu.html
male,http://www.ted.com/talks/sanjay_dastoor_a_skateboard_with_a_boost.html
male,http://www.ted.com/talks/philippe_petit_the_journey_across_the_high_wire.html
female,http://www.ted.com/talks/nalini_nadkani_on_conserving_the_canopy.html
female,http://www.ted.com/talks/heather_brooke_my_battle_to_expose_government_corruption.html
male,http://www.ted.com/talks/richard_pyle_dives_the_twilight_zone.html
female,http://www.ted.com/talks/aditi_shankardass_a_second_opinion_on_learning_disorders.html
discard,http://www.ted.com/talks/nora_york_sings_what_i_want.html
male,http://www.ted.com/talks/nathaniel_kahn_on_my_architect.html
female,http://www.ted.com/talks/jill_tarter_s_call_to_join_the_seti_search.html
male,http://www.ted.com/talks/lee_hotz_inside_an_antarctic_time_machine.html
male,http://www.ted.com/talks/amory_lovins_on_winning_the_oil_endgame.html
female,http://www.ted.com/talks/brenda_laurel_on_making_games_for_girls.html
male,http://www.ted.com/talks/paul_bloom_the_origins_of_pleasure.html
male,http://www.ted.com/talks/ben_goldacre_battling_bad_science.html
male,http://www.ted.com/talks/sam_richards_a_radical_experiment_in_empathy.html
male,http://www.ted.com/talks/alex_tabarrok_foresees_economic_growth.html
male,http://www.ted.com/talks/e_o_wilson_on_saving_life_on_earth.html
male,http://www.ted.com/talks/stewart_brand_the_dawn_of_de_extinction_are_you_ready.html
male,http://www.ted.com/talks/jarrett_j_krosoczka_how_a_boy_became_an_artist.html
male,http://www.ted.com/talks/julian_treasure_why_architects_need_to_use_their_ears.html
female,http://www.ted.com/talks/natasha_tsakos_multimedia_theatrical_adventure.html
female,http://www.ted.com/talks/christien_meindertsma_on_pig_05049.html
female,http://www.ted.com/talks/rita_pierson_every_kid_needs_a_champion.html
male,http://www.ted.com/talks/steven_pinker_on_language_and_thought.html
male,http://www.ted.com/talks/daniel_h_cohen_for_argument_s_sake.html
female,http://www.ted.com/talks/janine_benyus_shares_nature_s_designs.html
female,http://www.ted.com/talks/gayle_tzemach_lemmon_women_entrepreneurs_example_not_exception.html
male,http://www.ted.com/talks/joe_sabia_the_technology_of_storytelling.html
female,http://www.ted.com/talks/catherine_mohr_builds_green.html
male,http://www.ted.com/talks/joshua_klein_on_the_intelligence_of_crows.html
female,http://www.ted.com/talks/anna_deavere_smith_s_american_character.html
female,http://www.ted.com/talks/jennifer_granholm_a_clean_energy_proposal_race_to_the_top.html
female,http://www.ted.com/talks/johanna_blakley_social_media_and_the_end_of_gender.html
male,http://www.ted.com/talks/didier_sornette_how_we_can_predict_the_next_financial_crisis.html
discard,http://www.ted.com/talks/rives_remixes_ted2006.html
male,http://www.ted.com/talks/mary_roach_10_things_you_didn_t_know_about_orgasm.html
male,http://www.ted.com/talks/jd_schramm.html
male,http://www.ted.com/talks/ursus_wehrli_tidies_up_art.html
male,http://www.ted.com/talks/joshua_prager_in_search_for_the_man_who_broke_my_neck.html
male,http://www.ted.com/talks/david_hanson_robots_that_relate_to_you.html
female,http://www.ted.com/talks/nilofer_merchant_got_a_meeting_take_a_walk.html
male,http://www.ted.com/talks/sebastian_wernicke_1000_tedtalks_6_words.html
male,http://www.ted.com/talks/brian_greene_why_is_our_universe_fine_tuned_for_life.html
male,http://www.ted.com/talks/peter_molyneux_demos_milo_the_virtual_boy.html
male,http://www.ted.com/talks/brian_goldman_doctors_make_mistakes_can_we_talk_about_that.html
female,http://www.ted.com/talks/janine_di_giovanni_what_i_saw_in_the_war.html
male,http://www.ted.com/talks/miguel_nicolelis_a_monkey_that_controls_a_robot_with_its_thoughts_no_really.html
female,http://www.ted.com/talks/sheryl_wudunn_our_century_s_greatest_injustice.html
male,http://www.ted.com/talks/mark_pagel_how_language_transformed_humanity.html
male,http://www.ted.com/talks/david_keith_s_surprising_ideas_on_climate_change.html
female,http://www.ted.com/talks/taryn_simon_photographs_secret_sites.html
female,http://www.ted.com/talks/michael_mcdaniel_cheap_effective_shelter_for_disaster_relief.html
male,http://www.ted.com/talks/jon_nguyen_tour_the_solar_system_from_home.html
female,http://www.ted.com/talks/nancy_etcoff_on_happiness_and_why_we_want_it.html
male,http://www.ted.com/talks/bart_weetjens_how_i_taught_rats_to_sniff_out_land_mines.html
male,http://www.ted.com/talks/vs_ramachandran_the_neurons_that_shaped_civilization.html
male,http://www.ted.com/talks/jonathan_drori_every_pollen_grain_has_a_story.html
male,http://www.ted.com/talks/noel_bairey_merz_the_single_biggest_health_threat_women_face.html
discard,http://www.ted.com/talks/imogen_heap_wait.html
female,http://www.ted.com/talks/deb_roy_the_birth_of_a_word.html
male,http://www.ted.com/talks/tom_wujec_on_3_ways_the_brain_creates_meaning.html
male,http://www.ted.com/talks/dan_phillips_creative_houses_from_reclaimed_stuff.html
male,http://www.ted.com/talks/simon_lewis_don_t_take_consciousness_for_granted.html
male,http://www.ted.com/talks/hans_rosling_shows_the_best_stats_you_ve_ever_seen.html
male,http://www.ted.com/talks/james_watson_on_how_he_discovered_dna.html
female,http://www.ted.com/talks/angela_patton_a_father_daughter_dance_in_prison.html
male,http://www.ted.com/talks/bruce_aylward_how_we_ll_stop_polio.html
female,http://www.ted.com/talks/beverly_dereck_joubert_life_lessons_from_big_cats.html
male,http://www.ted.com/talks/richard_dawkins_on_our_queer_universe.html
male,http://www.ted.com/talks/evan_grant_cymatics.html
male,http://www.ted.com/talks/james_nachtwey_fights_xdrtb.html
male,http://www.ted.com/talks/ethan_zuckerman.html
male,http://www.ted.com/talks/rory_stewart_how_to_rebuild_democracy.html
female,http://www.ted.com/talks/jennifer_8_lee_looks_for_general_tso.html
male,http://www.ted.com/talks/sherwin_nuland_on_electroshock_therapy.html
male,http://www.ted.com/talks/paul_romer_the_world_s_first_charter_city.html
male,http://www.ted.com/talks/gordon_brown_on_global_ethic_vs_national_interest.html
male,http://www.ted.com/talks/fiorenzo_omenetto_silk_the_ancient_material_of_the_future.html
female,http://www.ted.com/talks/heather_knight_silicon_based_comedy.html
female,http://www.ted.com/talks/maria_bezaitis_the_surprising_need_for_strangeness.html
female,http://www.ted.com/talks/sarah_kaminsky.html
male,http://www.ted.com/talks/johan_rockstrom_let_the_environment_guide_our_development.html
male,http://www.ted.com/talks/vik_muniz_makes_art_with_wire_sugar.html
